id	filename	md5	size	state
e8e16e9b-eaec-41fe-9d53-1d4776efe3f5	PAGOD_p_TCGAb31_SNP_S_GenomeWideSNP_6_B03_584766.grch38.seg.v2.txt	e9172e54ba8a8b9628c543e5eee3c4a4	18325	released
8b5e8951-65ef-4fc2-b431-fff97fc6c08e	9ecc9c5d-335d-41b9-8ba3-8a4886113338.wxs.muse.raw_somatic_mutation.vcf.gz	c707ab2f00fb71f2c6a4d13dfda1ba5a	17626	released
1ffac844-9afa-4624-a562-0a47fb903999	TCGA-LUSC.cdae666f-4f66-40a4-b294-521e4ccd9d87.ascat3.allelic_specific.seg.txt	7ad29e8f5c5805d5b6381c459bc0f794	1711	released
1a8fa56b-deaf-48ac-958c-46b5c86cdb80	7cb4456f-ceb8-4251-93a5-5e4af32c3809.rna_seq.augmented_star_gene_counts.tsv	b455e7e98e776020dc58548e8cd5441e	4229427	released
b2005269-e96c-4940-9e9a-241aa922e36a	309add74-236b-4f66-8ba5-7005646466fe.wxs.muse.raw_somatic_mutation.vcf.gz	73b8fa6e7e9c41421c5157d4aad75b77	49372	released
ff8fc44e-7e6d-4b7d-ac61-07e92620bda0	7cb4456f-ceb8-4251-93a5-5e4af32c3809.rna_seq.chimeric.gdc_realn.bam	7d35768fbd1b107fbce38726c4c41632	85795095	released
75874c95-7f84-4b34-b73d-7ad3d98d4aff	TCGA-LUSC.eece6d82-b37d-4c5f-8693-6e36f0454bb6.star_fusion.rna_fusion.bedpe	c893c35018dc5bc00d7dbfc9ae044ed8	979	released
82ed3bb7-8d83-4ee4-8be9-18b2cfcae8be	TCGA-60-2720-01A-01T-1557-13_mirna_gdc_realn.bam	3e5580edee7589164ee26f275a47e71c	111514109	released
31fd2239-f5ef-4533-8ad5-fcc65c25def6	TCGA-LUSC.7cf0c818-f117-482c-8618-7868b3e1bb8a.gene_level_copy_number.v36.tsv	f8b83bb2942e76221fcb08aa1793f5f8	3447096	released
ec9a7528-73f9-45ab-b3f6-e5b492230701	7cb4456f-ceb8-4251-93a5-5e4af32c3809.rna_seq.genomic.gdc_realn.bam	7d6e5efd710fd272357f874a72d99fad	5648791639	released
704a5c28-17e2-4b3d-a091-a19fd5a2c786	PAGOD_p_TCGAb31_SNP_S_GenomeWideSNP_6_A09_584708.nocnv_grch38.seg.v2.txt	0a961c7b40eea387431f7a0e11fb5554	9553	released
c581f4bd-3286-4654-89a2-344bcbacb116	TCGA-LUSC.05d1ea2b-dcb9-4755-89b3-08f5593fd3cf.arriba.rna_fusion.tsv	ebc588eed7244109f14023d756df6948	3620	released
41f2fae0-4116-4e2d-9c42-325b749f26fd	c99bf1d8-5510-4f21-89c9-c6ee88d32d2d.wxs.VarScan2.aliquot.maf.gz	1dd5b1bcd0ac2fced349530c377068be	421511	released
894e6af9-5f1a-4016-babd-b6901e01caa5	TCGA-LUSC.7cf0c818-f117-482c-8618-7868b3e1bb8a.absolute_liftover.gene_level_copy_number.v36.tsv	ade96f0957f52f0157215dcf9343bff9	3432164	released
16904888-f3d8-464c-b96f-f4194772d445	553c61f2-f1f3-4f3d-b293-4718f2d471dc.wgs.gatk4.copy_number_variation.supplementary.tar.gz	e441da5798491df29b1f0cc79b66178c	281965189	released
cbc33310-f5cf-48fe-932c-78bbd66d5f4a	43f59f3f-b57f-4dde-b067-d37cb8311de0_wxs_gdc_realn.bam	4983c3a6e8a49858e9b9ca4f8c2d52de	13090350632	released
7e864321-f1fe-4750-86e3-5162ec696f32	TCGA-LUSC.dd94656e-fed1-48bd-bbac-09531fa7fc1c.ascat3.allelic_specific.seg.txt	f2b77bdd133aa9a0d9f01cff1523f380	4981	released
44417bdd-62a8-4d97-be30-f32a7592d0d6	TCGA-LUSC.a785ef25-3c16-4c39-b3a6-1b64be7be196.arriba.rna_fusion.bedpe	27b2d02b2be7b0df0f04c15abf9ae343	726	released
42de9fea-78dd-4f4b-955a-eaffa4489f26	58c18803-6d97-4e6e-b095-cc81aaf995c5.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	20b6f68d0935d674c5e52af2cbe59a66	73566884	released
15a9ff96-8b75-4721-944c-ad8a92fd9e18	a7bc6430-a3f0-4ec3-8fef-565f0e2916cf.wxs.MuSE.aliquot.maf.gz	53573af6ce53a5dc10b2ed7f9e66cc6e	173524	released
cded3e18-7a2e-4d17-a0ef-291f2bb5b5ac	24e426fb-219a-4a4d-a45c-c9b0896d0e88_wxs_gdc_realn.bam	05e662312d30b3559fb9310560164a9d	10875295317	released
f0ad85a4-b514-42a2-8d61-4f62886c3f24	TCGA-LUSC.fd845029-c678-414e-9c3a-ec117c9ae5fd.arriba.rna_fusion.tsv	1191d2301bf0d04ac32d416e23f7532c	4838	released
ab94b87d-6406-4d92-afab-3387f698f02b	0ffc0c30-1cd5-4dc9-97ac-68c6ff49795b.mirbase21.mirnas.quantification.txt	34b483206e14293afe934a9b266b04c4	50437	released
7264650f-36ba-4681-8571-9aea5c48128d	62d33933-5f37-41ee-b5a7-409f6f8aaec7.wxs.aliquot_ensemble_masked.maf.gz	78bd0a443b5722dd53b0261792904f7b	160956	released
c0434a01-d2d6-4761-9738-3c207ae4d9d0	a2cf3239-a2ca-47c3-8184-f8abf84ac2ce.wxs.MuSE.aliquot.maf.gz	976fa6a7bd6987522833180c07d024d0	156686	released
c4a77225-3cf4-4b77-af07-1b0718c182c8	31cbb30d-6f39-436a-a323-6a9e85bba8f3.mirbase21.isoforms.quantification.txt	8066ebb29b4e97f248c565a8e7004a95	387311	released
3b652625-50f8-4748-997d-5e46126734ed	FERLY_p_TCGA_batch_283_N_GenomeWideSNP_6_D02_1346982.birdseed.data.txt	bddaab73a5bcd0cd37db5fdf6ccc057c	20851962	released
69105567-2df6-4927-bfa5-c9cff2782ba5	TCGA-LUSC.15146f3b-aa8d-468f-91b2-8bf569dea282.star_fusion.rna_fusion.tsv	6dc615069251382449d7a7750d240566	4587	released
1fa6fe4c-2369-4e1f-af42-72cbe3be119c	31cbb30d-6f39-436a-a323-6a9e85bba8f3.mirbase21.mirnas.quantification.txt	64e3c62acab3cfc263412ff4c4e59ab1	50270	released
7c69ae80-c06c-4cb7-8790-bec9ebe199cd	960f1fdf-8911-46e9-b64d-8c4e2983a665_wxs_gdc_realn.bam	7dc67aeed5347ef2acdb6d6b1c090023	9062171787	released
ce16d5ea-46af-4e9b-8175-8bcba1a479d6	9f293853-58c1-44bf-9373-7f7e784ca5af.somatic_sv.vcf.gz	3c05735edc48d5d5a6ca4288785f30c6	106014	released
e3a36a1b-fa5d-41e6-a84c-bf9e1ffa99c1	76b071e3-2bd0-4dde-9905-439237bffccd.rna_seq.augmented_star_gene_counts.tsv	cad094847ec69a8cac90f235f73ccea6	4258546	released
42b16ac3-7487-40f0-899b-482bbb9d9463	084a06de-7229-43c3-b2de-95ad57768010.rna_seq.star_splice_junctions.tsv.gz	8f7d91e0e4d568efb5f6c5575f39e028	2539820	released
6182abf4-0c21-4b20-bef7-632d11ec2e41	QUERY_p_TCGA_180_181_SNP_N_GenomeWideSNP_6_C12_896392.nocnv_grch38.seg.v2.txt	958c8762739788c9e6ff055eda6f750f	2644	released
34455699-d3dd-431e-8af7-728c519c7550	76b071e3-2bd0-4dde-9905-439237bffccd.rna_seq.star_splice_junctions.tsv.gz	c4483ae9e71d37a7004e94a60af91704	2892326	released
7d182fe9-4afb-48dd-8bc7-eef2344deaa1	STOPS_p_TCGA_b101_114_SNP_N_GenomeWideSNP_6_D12_771780.nocnv_grch38.seg.v2.txt	f6b5ef541e51c0686c70fa0662b8dafd	20324	released
17a44b28-dc74-4f07-9c3d-fa42d471ab26	78d2ac98-6a41-4c5c-9d3f-6d5c560384bd.wxs.MuTect2.aliquot.maf.gz	ab91b063562b0bbab2d6bba6a6c27fcb	1424673	released
59abcea8-f1d1-4c9f-b12b-b144a768cfed	10a93d64-f002-47c3-9892-c1d9b3a2bae2.wxs.VarScan2.aliquot.maf.gz	80de99e464308a46866f8b2643744efc	194872	released
d1f98c65-fd27-4893-a5c5-bc0bfe16ac5f	78145782-375d-448b-b2ac-d3ae06f3ccbc.rna_seq.augmented_star_gene_counts.tsv	42a1be174ded301fdfac3c5d41215a68	4244360	released
2dcb43b4-a4c6-4d31-b43b-0007b9930d59	TCGA-LUSC.996809ca-175c-4009-9e74-51e4a37f9fbb.ascat3.gene_level_copy_number.v36.tsv	1ec108f98fdd7681af35d557042fb8d0	3449317	released
610875c2-33b3-41f1-a57c-9a4bf866458f	FERLY_p_TCGA_batch_283_N_GenomeWideSNP_6_D02_1346982.grch38.seg.v2.txt	566f74aa91399ef67cef404e8f58330c	15676	released
d0ccc62c-7f5f-494c-b8ba-99b6101c90b5	TCGA-LUSC.2cf8b782-0fb6-42b2-8a9b-392f004ceff0.wgs.varscan2.raw_somatic_mutation.vcf.gz	5381f79d52e930d2e5c61cdd801bf4f7	3602002	released
c2ca698b-e574-4807-967e-a1dc81b8bc63	PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_E09_932656.grch38.seg.v2.txt	f3b2375d09b5dbe5363a7f6630632af2	18073	released
3cb57df6-0e3e-4d00-80ca-7bdfc2605ea4	62d33933-5f37-41ee-b5a7-409f6f8aaec7.wxs.aliquot_ensemble_raw.maf.gz	5a898cffc56c5d8be54e6299b813512c	383500	released
341b4b4b-18fa-4623-9929-2ac56d9b2e9e	TCGA_LUSC.f6262f60-8712-4e18-88c8-4e934b4e1f33.wgs.VarScan2.somatic_annotation.vcf.gz	4017a7ab75440fee232bae80d5f8d4eb	13442697	released
7c8fd330-7d83-43b9-b70a-428a42feddc5	38c53534-a53d-4e22-b86e-0f2f56e3e632.somatic.SV.bedpe	5b0eb4d3391d0f6e0dc50980f7205ca1	124385	released
a26a5d12-ad85-4538-a024-d9b19417f5ae	FERLY_p_TCGA_batch_283_N_GenomeWideSNP_6_D02_1346982.CEL	8e4cd5e60281e54b979ff0d4ab047666	69129041	released
8419c745-bf34-4caf-a71a-d90c13e3f7af	e98ba402-3457-4e3e-99d4-0a8d0c544a6a_wgs_gdc_realn.bam	6ba6590aebcae2ef36756dbea2999416	496642920550	released
a3e6e2b4-b14f-40a1-827e-5ce0bf0a629d	3487ad80-315f-46aa-9b75-683e1962ca03_wxs_gdc_realn.bam	8e438f61ff693be6d71f5ef032f56682	11689606750	released
46143ff7-d06a-4c6f-888d-04ae3525dac4	nationwidechildrens.org_ssf.TCGA-63-A5MW.xml	208ebc7185c3fb61dd76c334b5af9cc0	15077	released
752440ab-0140-4a2f-b123-5971680838df	FERLY_p_TCGA_batch_283_N_GenomeWideSNP_6_F08_1347078.grch38.seg.v2.txt	eb1d86bd7649bc98fc98405aa8a54ed8	55561	released
9123f0b0-0170-4422-9fbf-f2fea6d8b598	13328cd2-19ac-4e52-a790-fa6b72527b80.wgs.gatk4.copy_number_variation.supplementary.tar.gz	b325d0cea4a5fb990e474560efeb3731	283228336	released
f5646274-12ca-4cb6-8723-012d7b45e36c	TCGA-63-A5MW-01A-11H-A26V-13_mirna_gdc_realn.bam	6b74ca73129c34b5f2b1b9bea0904f33	115017212	released
377bc63c-52b9-475b-90a2-6fdcab4041bb	TCGA_LUSC.5444d31c-6f28-4fa7-b3a4-2a44a7d572e3.wxs.MuTect2.somatic_annotation.vcf.gz	d307d5d1271db379c99f6f01f8adad07	1797289	released
1afd9e47-c23c-442e-9ec9-400904a1a410	TCGA-LUSC.dd94656e-fed1-48bd-bbac-09531fa7fc1c.absolute_liftover.gene_level_copy_number.v36.tsv	f3c8d5dffaded89266473e84ceba89a0	3431396	released
f1478f8b-01d7-42a4-853f-d27bf3199cd6	084a06de-7229-43c3-b2de-95ad57768010.rna_seq.augmented_star_gene_counts.tsv	1122c40dd2964f2c2695fee248a3eb02	4239877	released
c38cfe4e-7742-407f-b48d-9dffed90edeb	a476f424-12be-423d-ace4-ca9e0c3f0518.somatic_sv.vcf.gz	7e34034a00d7776b99b96adddeaf21f6	41803	released
544b1450-53ba-4de8-bf98-2a6d3a045a1b	TCGA-LUSC.1931945f-99e3-444a-b8b3-0e09337b834f.star_fusion.rna_fusion.tsv	e1efde55129b086deaecd58dcc89fe2d	5888	released
30640d43-9d4c-4a5c-9b63-3453c3b642f7	TCGA_LUSC.c2457918-ebf5-44bb-aa55-92b89d44dcbc.wxs.MuSE.somatic_annotation.vcf.gz	2793d42c7996e21b729ce28135b67f37	558391	released
f8ba0989-4a48-4cd4-b8dd-b98f9ea0cbd3	TCGA-LUSC.dd94656e-fed1-48bd-bbac-09531fa7fc1c.gene_level_copy_number.v36.tsv	4bfc643d88eca6e237970728e13aedc7	3447010	released
fd2c9b03-fc10-48c6-a202-394d84f53ce1	TCGA-56-7222-01A-01-TS1.59a625b5-d982-4ea9-a531-a73c42997546.svs	c0a6c67ff1def75e21343bbb26674f35	90356047	released
ded6dfde-032a-4aa1-9f66-410fb9f308a3	TCGA-LUSC.26ad6bf6-971a-4051-88a4-418682ba331a.star_fusion.rna_fusion.bedpe	8e23e4637af9522105cb42552f7f668f	1414	released
92857a7b-f1a7-4ac3-b96d-aafd4e647cf9	64409fdd-9fdd-40c7-963a-fb7cd60becca.somatic.SV.bedpe	b8b52637d41460d5e0f626a9fb875e6c	444304	released
07c5320f-797c-4ae0-a826-a6f9100bd968	2b020950-8ccf-4c23-b374-15cacb9f0efb.wxs.aliquot_ensemble_raw.maf.gz	2d56f4ad63952d37ecf5feef362716ea	238908	released
a8375fe7-feb7-4604-9b28-45de18c496de	TCGA-LUSC.51fa3cb4-0ab9-4800-8353-1d6919d4b19f.arriba.rna_fusion.bedpe	e23b9d4f075acce3f7eb2ac0a2bea719	5864	released
238dad6d-667d-43c2-b93e-87ae657a23d0	9c05da65-6e66-47f7-83b1-c83db4a7fe94_noid_Red.idat	6a61923335be90d89677d5f2dc5d6a87	8095230	released
65339802-ae0f-4b49-8d7a-cfe0c20aa6fe	TCGA-63-A5MW-01A-01-TS1.542EB7C6-3001-4376-8F1A-A07FB457E252.svs	3c775a2d39fb216b6861fc4dd311940a	237677869	released
186bbd92-3c5c-4c5b-ba28-a675f07630a2	35003294-55e8-4fb5-bdd4-ac8207cf2998.rna_seq.star_splice_junctions.tsv.gz	1e2f05e929dad239e9bff02a70972da6	3017580	released
9c6645cd-6bea-423a-b670-1c6e6e4721d9	TCGA-LUSC.996809ca-175c-4009-9e74-51e4a37f9fbb.ascat3.allelic_specific.seg.txt	88d95f1294445ccff3a247e4b4a31886	13061	released
c65c1fca-9890-45bb-9f12-3221e890d5fb	nationwidechildrens.org_biospecimen.TCGA-63-A5MW.xml	71eab02af1bfd46571af71dcc1fc0c35	55103	released
dbb88683-0438-45d5-ae88-0ee5338fbbb2	TCGA-63-A5MW-01A-11D-A92U-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	ea72f8170f1b5723a252acd0be9de75e	207311	released
26765b20-bb88-4a65-b022-7e29259d58c6	35003294-55e8-4fb5-bdd4-ac8207cf2998.rna_seq.genomic.gdc_realn.bam	4530d1327a64b7262f7df3c04aaa09a5	9877271143	released
9f727a85-1b0f-4b50-8f8d-89a872b11f7c	9591967e-8510-4279-9490-3067e8cd0243.wxs.muse.raw_somatic_mutation.vcf.gz	b4d8c6bd7752ad0dd52d0f9f2c97b28e	38057	released
0a1968d9-eab7-4d24-8a26-8b1ed6e3f786	PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_E09_932656.CEL	acf9953c712da3a8077cab503ff635a2	69101025	released
22de9b5b-a49d-4fdc-ad7f-86ea7527a913	9591967e-8510-4279-9490-3067e8cd0243.wxs.mutect2.raw_somatic_mutation.vcf.gz	f4912fc2782c6993fb888cf7b487d272	216663	released
4fc5dc19-e349-4a8c-a092-9ffd9038a69f	TCGA-LUSC.4af73a59-07ad-4d9c-863b-833e9db59b1f.ascat2.allelic_specific.seg.txt	c5f4ff34ba533555463badc1789cdfce	9579	released
4c3fb345-f76d-48b4-8ac5-061b1e4a791e	TCGA-LUSC.4af73a59-07ad-4d9c-863b-833e9db59b1f.ascat3.gene_level_copy_number.v36.tsv	d9411b6c9549dad84e6843a8280bfb6c	3447642	released
4a4a1b70-d381-4505-81f4-c233daba2d27	7f1a3c1c-d0e4-47a8-90cb-8952ec8c1da2.wxs.pindel.raw_somatic_mutation.vcf.gz	46c01d99ecfcec319e8107891232bc42	23288	released
808d3c9f-b9df-4b77-8a42-fbb82786d282	35003294-55e8-4fb5-bdd4-ac8207cf2998.rna_seq.augmented_star_gene_counts.tsv	ad6146fb844911d96efcf2a4a1f2f3e9	4258324	released
00da38fb-d320-412f-a0ed-24f924c267d1	TCGA_LUSC.d5eb279f-d9a0-4bad-8963-a5c0b758fa1c.wxs.VarScan2.somatic_annotation.vcf.gz	282aaf46e6a9a28e8cc2c9eaee0cf2f1	359868	released
ecfc7942-e9ba-44ca-a219-9ba06b28b570	dfd3b8d9-0860-4eed-869c-e9eaea60ebad.rna_seq.augmented_star_gene_counts.tsv	f29b1b914fc258133ed37ab214d84234	4250803	released
0069b5f9-7e40-4a05-9f8c-538273438193	nationwidechildrens.org_clinical.TCGA-77-8008.xml	e4d15772f977c190a8bdb7788aa4cfc5	34297	released
a4f50a7c-fa78-4677-81b3-4942c9d74654	TCGA-LUSC.c4b83a6d-07ff-40a9-ab9d-cf1ddfb26816.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
128c5aa9-0c42-4d4b-a573-548d729d10bc	dfd3b8d9-0860-4eed-869c-e9eaea60ebad.rna_seq.transcriptome.gdc_realn.bam	93c5989fb6f612651f5576b93ccf73e5	17527670239	released
2db6b464-0e73-41d1-a914-5f2c3dd923ca	3d6190d3-a73e-4682-a06f-368b657176c6.rna_seq.star_splice_junctions.tsv.gz	da02daf39f7de76f9b177ce35b5fe8c7	2825220	released
ba3aafb6-2c42-47a2-ba06-d5a913d2ed38	TCGA_LUSC.d02c11f0-7bad-477b-ac12-667e19e51cbd.wxs.Pindel.somatic_annotation.vcf.gz	e2b0e3ea82e9e6f460a129b520c50187	40491	released
af88a386-c484-410d-8aaf-17eab1c31374	QUERY_p_TCGA_180_181_SNP_N_GenomeWideSNP_6_F07_896404.grch38.seg.v2.txt	fb890a2d930d06039850ad267458b18c	21061	released
5d492efe-a23f-4612-a397-df9e75c43878	nationwidechildrens.org_clinical.TCGA-77-7142.xml	7510f91730ec1f453fcf758840a1fc5e	42246	released
51b239f1-2dde-4495-b4f0-c5329385a6dd	XYLEM_p_TCGASNP_207_212_N_GenomeWideSNP_6_B12_1051188.birdseed.data.txt	8c1be0f2f31d3ba7e981de2e8d38208e	20851964	released
ec7c9b05-c6d0-44f5-8c5e-7c4a5bb63208	TCGA-LUSC.0c122b06-375d-41fd-85c5-02d55af2fbc3.ascat3.gene_level_copy_number.v36.tsv	61f85feb58dbdf6a2f13b2a51120ffa7	3447503	released
f437ca4a-176c-452e-8f22-3a214567ab3c	08f0a31e-e6d3-4337-9b7f-bcb7e37fac99.mirbase21.isoforms.quantification.txt	8c41a2fda7e4064412ae71d0fceea84e	459728	released
feaf4455-0ea2-4b0b-8b58-528e330354ad	TCGA-77-7142-01Z-00-DX1.699e0ebe-b37b-425f-a0a5-ddb0263da84c.svs	08633e80e1a203667212d2e8d877e525	911224915	released
2a766a1d-9bd5-42b0-b9ac-5bb79d1f8f07	6fb018ad-6401-4972-91af-608ce8472faa.wxs.MuTect2.aliquot.maf.gz	39b1ddb711014d829b6c702420af8fbc	1063083	released
1172daa3-7b77-48a5-862c-bfde046a48f9	08f0a31e-e6d3-4337-9b7f-bcb7e37fac99.mirbase21.mirnas.quantification.txt	6af6b204ca0489e8b192d1e9ef0d3389	50398	released
139e3959-1802-46a5-9acb-2d5c8a6c3d56	TCGA-77-8008-11A-01H-2186-13_mirna_gdc_realn.bam	397c5d63affb3fcee54a5aa7ea5858be	379284156	released
c075d1bb-6f34-46d3-9610-eafaef2a8eb4	c45bd136-0c29-4457-be2e-f4aeca4d3de4.wxs.varscan2.raw_somatic_mutation.vcf.gz	c3af09377dc989ea01c037453548ce68	49747	released
73ad5aab-9126-4a80-98dc-7fb5f23d3f8b	nationwidechildrens.org_biospecimen.TCGA-77-7142.xml	c8c3c6092dc7ba199fb9cb1c81fb598f	73154	released
b3f420b0-5b48-449c-b5f0-84b3c786cf67	TCGA-LUSC.9139d284-64b0-4d2c-bb1b-15bbcba98da0.arriba.rna_fusion.bedpe	9b8ffc0881bad826e4837bb5a88b33b8	1390	released
992b8170-1966-4160-8ce7-bd50f9515c53	e8a90ff1-359e-4a05-9406-eb9e3cf57535_noid_Grn.idat	307865199ef3d9ff46f52e37e035b3fe	8095272	released
f91791e7-3bbb-490e-a31e-2c674028fefb	e8a90ff1-359e-4a05-9406-eb9e3cf57535_noid_Red.idat	20f092c20b2826b701a0a89ef84e1c77	8095272	released
82224efa-fcff-49ef-bf71-1a3bbcd3029e	31ab8e23-ccdf-4701-a823-b3a156dea9e4.wxs.pindel.raw_somatic_mutation.vcf.gz	b95af0e1d4eea6ef2d1c72c2c6145c1b	38725	released
42d78816-1285-4dfe-a463-51a27a505d1c	33573fa8-9b9a-4269-ba7a-ed4a5873e076_noid_Grn.idat	8c96b869b53188d7e943d4fab148577a	8091452	released
32118a1b-cef3-4430-9b3f-9a883be4f209	GRITH_p_TCGAb46and77_SNP_N_GenomeWideSNP_6_B05_730174.CEL	2163d21348900bbcc4a835ff9b571cb3	69089729	released
fe275c6c-d529-4d07-a428-62aefff2ddc3	nationwidechildrens.org_biospecimen.TCGA-39-5036.xml	d1f73406abf4b7e77093238b5a254fa9	68099	released
28f306bb-5490-406b-9993-6f2ba9dbba14	749cbc73-c0dc-47ea-b277-90c1fe8dc47c.somatic.SV.bedpe	4da065ba2b4b556b866af58463130b79	264836	released
79e9c453-5a6b-4ad8-be5e-cec841fcf0ce	TCGA_LUSC.948fb249-084a-481f-898f-46333eeb2076.wxs.MuSE.somatic_annotation.vcf.gz	6582961071e3f0197d22333b88c6b1ff	385579	released
c0c701fa-b888-482e-aa2b-945ff41a89fb	GRITH_p_TCGAb46and77_SNP_N_GenomeWideSNP_6_B05_730174.nocnv_grch38.seg.v2.txt	fcbf01265a58801b80ee1f2e9153fbd0	37077	released
9f8bcbe0-dfca-4587-830c-4cf1719d11a0	03f9c75a-109a-4d53-b448-5fa5f294ce90.rna_seq.chimeric.gdc_realn.bam	5976feec54fa579b86e3541b17f960e4	155512669	released
74acb46f-85bb-4457-a6f5-bfe9b26564f2	749cbc73-c0dc-47ea-b277-90c1fe8dc47c.svaba.somatic.sv.vcf.gz	d58efdfcbe26a5c542b38a85cb6434e4	70149	released
3ce54349-33da-4f1e-9a6d-2ca7e1edd7d0	2804064e-6c91-4300-a2e6-78c3093413e0.rna_seq.transcriptome.gdc_realn.bam	11ca425f8f8f34168dc1ea409e27d118	13062949843	released
76cadd0c-8323-4b9d-a3c0-dbf57ebd5017	TCGA-LUSC.ec538aad-a19f-4bb3-8c59-60f0654a281d.star_fusion.rna_fusion.bedpe	2062a2107bcd4aa82794a0b867681c7b	3658	released
a6486aae-ca27-4273-8bdd-e187b6aa4446	TCGA-77-7142-01A-11D-A92U-36.WholeGenome.RP-1657.bam	8b9530f70e2ddb19f8390f2e6d06ac2f	300767598563	released
0c2b3499-f5d3-4163-89c0-88a9b5da8087	c6903237-c137-40d8-ba54-936099ab81d2.mirbase21.mirnas.quantification.txt	5ba0b2873a6a34bd7839cae66ce60201	50390	released
6067a0d2-48b7-4c92-a3d3-d4fba8433c5c	9d8bbce6-eaea-4e41-b2dc-17ac7b8e06b1.wxs.VarScan2.aliquot.maf.gz	4579ac7918c3eb56f5b9126c33bcc4b6	320115	released
dd80acd6-3172-470a-8e77-00d4dfb089ed	TCGA-LUSC.c95f3bc3-1d49-4862-b457-31d6167cf0c2.arriba.rna_fusion.tsv	57e3a21be4c4c8e8606a1231c2263431	23847	released
fe7f4516-6d38-4860-9730-5f1f1cd1cea2	c45bd136-0c29-4457-be2e-f4aeca4d3de4.wxs.mutect2.raw_somatic_mutation.vcf.gz	c5776996e495637b2a26b1c18a4a0193	189681	released
263dad6e-2087-4a1e-88f9-542f3a19f5b6	GRITH_p_TCGAb46and77_SNP_N_GenomeWideSNP_6_C10_730200.CEL	c811b2f061e7e17342c09340e878a0e6	69092697	released
c9079ceb-b24a-4a9d-96b1-a51f2c54ae35	2804064e-6c91-4300-a2e6-78c3093413e0.rna_seq.chimeric.gdc_realn.bam	c70c60429849c758bb196d4926ec1c54	120202634	released
e7b0b1e8-4eee-4c25-83fe-63d1c39ad559	TCGA_LUSC.903faaaf-28db-431c-a854-d2edffd27961.wgs.VarScan2.somatic_annotation.vcf.gz	f6d82d42bef74fbfdf4c348b5df47f37	10373563	released
887ca128-1a91-4d27-9435-b4830d647924	TCGA-39-5036-01A-01-BS1.22442ecc-912e-4a4b-99f0-717b905b74eb.svs	4ca05a8348af029624e6f4e2035039a7	228221019	released
144bd496-b4aa-410a-badd-d37a412eca13	c6903237-c137-40d8-ba54-936099ab81d2.mirbase21.isoforms.quantification.txt	f31a744d2729393a5298e7b0cef668f5	421429	released
57d5a79c-7e1a-4237-ac93-7e0a0a689f09	b98e8565-db2b-4a93-8803-7bc23d27c07c.methylation_array.sesame.level3betas.txt	343ea156a47ff424bf2166d7b61f55ca	13144431	released
22f32321-50e4-4b6e-87a7-65020de86bf0	86bb3164-f0d4-45d2-ae0d-6f254597eb14.wxs.aliquot_ensemble_raw.maf.gz	e638883a3e5d4d5472e6275f621064a5	231050	released
b1f30000-8c6f-4d56-99a5-ebfab5bc3c44	TCGA-LUSC.0c122b06-375d-41fd-85c5-02d55af2fbc3.ascat2.allelic_specific.seg.txt	88caea35e7b38e8aafd36194a4344a7d	14550	released
e9538f21-2416-4693-bd3d-67d230adebce	4b3feb80-47a1-43fb-b064-8b21eb0d8e13.wxs.aliquot_ensemble_raw.maf.gz	da2cbefef2074757ecca869850e2170f	187988	released
2ee0c587-0e64-4d06-8e16-5dc009175c54	2804064e-6c91-4300-a2e6-78c3093413e0.rna_seq.augmented_star_gene_counts.tsv	d461be34fbb61cf6b585cdb5557c0f9d	4238321	released
83836ec8-7455-48a5-9c68-d086993f9952	RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_E09_1245134.birdseed.data.txt	16f13bd8ad71365df15f8fd8f381c4fe	20850939	released
7ecff589-048a-4d9d-950d-9605b5914004	TCGA-LUSC.67cfdfdb-c9df-43d4-9ec0-71b887ddfafe.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
366415a0-4aa7-4d6a-b061-99d66765f41f	4f1240c6-bcc5-4b27-8680-01ccc70912b2.wxs.pindel.raw_somatic_mutation.vcf.gz	718fee06ebd92b598bb519f30c006943	23752	released
3688c769-a28a-4c06-b263-dd82104b7bc7	5ac5e409-ce51-4c5d-906c-7f7612f6d0a4.rna_seq.genomic.gdc_realn.bam	9ff96712231e0efd8802a332383dd843	6311546493	released
dc3cd8f6-52bc-43e6-b350-530b1e4416f3	TCGA-LUSC.5dad44df-c11c-4098-87bd-41e1c77b9e22.ascat3.allelic_specific.seg.txt	78b4a8aba42c8695004080e221543ab7	7845	released
cc5342d2-115a-44cc-81e6-5d826e388faa	TCGA-LUSC.d2eeeefe-971b-4eef-9180-163300fc9d27.gene_level_copy_number.v36.tsv	d2b26207ea925e7cc25f462742bd3e03	3447876	released
d1cd2afc-2da1-4364-a402-dcfa7954e2fe	TCGA-LUSC.5dad44df-c11c-4098-87bd-41e1c77b9e22.ascat3.gene_level_copy_number.v36.tsv	8bf47a67c2c97ecf8dd5106cfb8c4e39	3446695	released
